time,mlaci,laci,mtetr,tetr,mci,ci
2.994,10.941,10.647,6.6768,10.498,4.2858,5.565
2.995,10.937,10.647,6.6722,10.497,4.2837,5.5647
2.996,10.933,10.647,6.6676,10.496,4.2816,5.5644
2.997,10.929,10.647,6.6631,10.495,4.2795,5.5642
2.998,10.925,10.647,6.6585,10.495,4.2774,5.5639
2.999,10.921,10.647,6.654,10.494,4.2752,5.5637
3,10.917,10.647,6.6494,10.493,4.2731,5.5634
3.001,10.913,10.647,6.6449,10.492,4.271,5.5632
3.002,10.909,10.647,6.6403,10.492,4.2689,5.5629
3.003,10.905,10.647,6.6358,10.491,4.2668,5.5626
3.004,10.901,10.647,6.6313,10.49,4.2647,5.5624
3.005,10.898,10.647,6.6267,10.489,4.2626,5.5621
3.006,10.894,10.647,6.6222,10.489,4.2605,5.5619
3.007,10.89,10.647,6.6177,10.488,4.2584,5.5616
3.008,10.886,10.647,6.6132,10.487,4.2563,5.5613
3.009,10.882,10.647,6.6087,10.486,4.2542,5.5611
3.01,10.878,10.647,6.6042,10.485,4.2521,5.5608
3.011,10.874,10.648,6.5997,10.485,4.25,5.5606
3.012,10.87,10.648,6.5952,10.484,4.2479,5.5603
3.013,10.866,10.648,6.5907,10.483,4.2458,5.56
3.014,10.862,10.648,6.5862,10.482,4.2438,5.5598
3.015,10.859,10.648,6.5817,10.482,4.2417,5.5595
3.016,10.855,10.648,6.5773,10.481,4.2396,5.5592
3.017,10.851,10.648,6.5728,10.48,4.2375,5.559
3.018,10.847,10.648,6.5683,10.479,4.2355,5.5587
3.019,10.843,10.648,6.5639,10.478,4.2334,5.5584
3.02,10.839,10.648,6.5594,10.478,4.2313,5.5582
3.021,10.835,10.648,6.5549,10.477,4.2293,5.5579
3.022,10.832,10.648,6.5505,10.476,4.2272,5.5577
3.023,10.828,10.648,6.546,10.475,4.2251,5.5574
3.024,10.824,10.648,6.5416,10.475,4.2231,5.5571
3.025,10.82,10.648,6.5372,10.474,4.221,5.5569
3.026,10.816,10.648,6.5327,10.473,4.219,5.5566
3.027,10.812,10.648,6.5283,10.472,4.2169,5.5563
3.028,10.809,10.648,6.5239,10.471,4.2149,5.5561
3.029,10.805,10.648,6.5195,10.471,4.2128,5.5558
3.03,10.801,10.648,6.515,10.47,4.2108,5.5555
3.031,10.797,10.648,6.5106,10.469,4.2087,5.5552
3.032,10.793,10.648,6.5062,10.468,4.2067,5.555
3.033,10.79,10.648,6.5018,10.467,4.2047,5.5547
3.034,10.786,10.648,6.4974,10.467,4.2026,5.5544
3.035,10.782,10.648,6.493,10.466,4.2006,5.5542
3.036,10.778,10.648,6.4886,10.465,4.1986,5.5539
3.037,10.774,10.648,6.4842,10.464,4.1965,5.5536
3.038,10.771,10.648,6.4799,10.463,4.1945,5.5534
3.039,10.767,10.649,6.4755,10.463,4.1925,5.5531
3.04,10.763,10.649,6.4711,10.462,4.1905,5.5528
3.041,10.759,10.649,6.4667,10.461,4.1885,5.5525
3.042,10.756,10.649,6.4624,10.46,4.1864,5.5523
3.043,10.752,10.649,6.458,10.459,4.1844,5.552
3.044,10.748,10.649,6.4537,10.459,4.1824,5.5517
3.045,10.744,10.649,6.4493,10.458,4.1804,5.5514
3.046,10.741,10.649,6.445,10.457,4.1784,5.5512
3.047,10.737,10.649,6.4406,10.456,4.1764,5.5509
3.048,10.733,10.649,6.4363,10.455,4.1744,5.5506
3.049,10.73,10.649,6.432,10.455,4.1724,5.5503
3.05,10.726,10.649,6.4276,10.454,4.1704,5.5501
3.051,10.722,10.649,6.4233,10.453,4.1684,5.5498
3.052,10.718,10.649,6.419,10.452,4.1664,5.5495
3.053,10.715,10.649,6.4147,10.451,4.1644,5.5492
3.054,10.711,10.649,6.4103,10.451,4.1624,5.549
3.055,10.707,10.649,6.406,10.45,4.1604,5.5487
3.056,10.704,10.649,6.4017,10.449,4.1585,5.5484
3.057,10.7,10.649,6.3974,10.448,4.1565,5.5481
3.058,10.696,10.649,6.3931,10.447,4.1545,5.5479
3.059,10.693,10.649,6.3888,10.447,4.1525,5.5476
3.06,10.689,10.649,6.3846,10.446,4.1505,5.5473
3.061,10.685,10.649,6.3803,10.445,4.1486,5.547
3.062,10.681,10.649,6.376,10.444,4.1466,5.5467
3.063,10.678,10.649,6.3717,10.443,4.1446,5.5465
3.064,10.674,10.649,6.3674,10.443,4.1427,5.5462
3.065,10.671,10.649,6.3632,10.442,4.1407,5.5459
3.066,10.667,10.649,6.3589,10.441,4.1387,5.5456
3.067,10.663,10.649,6.3547,10.44,4.1368,5.5453
3.068,10.66,10.649,6.3504,10.439,4.1348,5.5451
3.069,10.656,10.649,6.3462,10.438,4.1329,5.5448
3.07,10.652,10.649,6.3419,10.438,4.1309,5.5445
3.071,10.649,10.649,6.3377,10.437,4.129,5.5442
3.072,10.645,10.649,6.3334,10.436,4.127,5.5439
3.073,10.641,10.649,6.3292,10.435,4.1251,5.5436
3.074,10.638,10.649,6.325,10.434,4.1231,5.5434
3.075,10.634,10.649,6.3208,10.434,4.1212,5.5431
3.076,10.631,10.649,6.3165,10.433,4.1192,5.5428
3.077,10.627,10.649,6.3123,10.432,4.1173,5.5425
3.078,10.623,10.649,6.3081,10.431,4.1154,5.5422
3.079,10.62,10.649,6.3039,10.43,4.1134,5.5419
3.08,10.616,10.649,6.2997,10.429,4.1115,5.5417
3.081,10.613,10.649,6.2955,10.429,4.1096,5.5414
3.082,10.609,10.649,6.2913,10.428,4.1077,5.5411
3.083,10.605,10.649,6.2871,10.427,4.1057,5.5408
3.084,10.602,10.649,6.2829,10.426,4.1038,5.5405
3.085,10.598,10.649,6.2787,10.425,4.1019,5.5402
3.086,10.595,10.649,6.2746,10.424,4.1,5.5399
3.087,10.591,10.649,6.2704,10.424,4.0981,5.5397
3.088,10.588,10.649,6.2662,10.423,4.0962,5.5394
3.089,10.584,10.649,6.2621,10.422,4.0942,5.5391
3.09,10.581,10.649,6.2579,10.421,4.0923,5.5388
3.091,10.577,10.649,6.2537,10.42,4.0904,5.5385
3.092,10.573,10.649,6.2496,10.419,4.0885,5.5382
3.093,10.57,10.649,6.2454,10.419,4.0866,5.5379
3.094,10.566,10.649,6.2413,10.418,4.0847,5.5376
3.095,10.563,10.649,6.2371,10.417,4.0828,5.5373
3.096,10.559,10.649,6.233,10.416,4.0809,5.5371
3.097,10.556,10.649,6.2289,10.415,4.079,5.5368
3.098,10.552,10.649,6.2247,10.414,4.0772,5.5365
3.099,10.549,10.649,6.2206,10.414,4.0753,5.5362
3.1,10.545,10.649,6.2165,10.413,4.0734,5.5359
3.101,10.542,10.649,6.2124,10.412,4.0715,5.5356
3.102,10.538,10.649,6.2083,10.411,4.0696,5.5353
3.103,10.535,10.649,6.2042,10.41,4.0677,5.535
3.104,10.531,10.649,6.2001,10.409,4.0659,5.5347
3.105,10.528,10.649,6.196,10.409,4.064,5.5344
3.106,10.524,10.648,6.1919,10.408,4.0621,5.5341
3.107,10.521,10.648,6.1878,10.407,4.0602,5.5338
3.108,10.517,10.648,6.1837,10.406,4.0584,5.5335
3.109,10.514,10.648,6.1796,10.405,4.0565,5.5332
3.11,10.511,10.648,6.1755,10.404,4.0546,5.533
3.111,10.507,10.648,6.1714,10.404,4.0528,5.5327
3.112,10.504,10.648,6.1674,10.403,4.0509,5.5324
3.113,10.5,10.648,6.1633,10.402,4.0491,5.5321
3.114,10.497,10.648,6.1592,10.401,4.0472,5.5318
3.115,10.493,10.648,6.1552,10.4,4.0454,5.5315
3.116,10.49,10.648,6.1511,10.399,4.0435,5.5312
3.117,10.486,10.648,6.1471,10.398,4.0417,5.5309
3.118,10.483,10.648,6.143,10.398,4.0398,5.5306
3.119,10.48,10.648,6.139,10.397,4.038,5.5303
3.12,10.476,10.648,6.1349,10.396,4.0361,5.53
3.121,10.473,10.648,6.1309,10.395,4.0343,5.5297
3.122,10.469,10.648,6.1269,10.394,4.0324,5.5294
3.123,10.466,10.648,6.1228,10.393,4.0306,5.5291
3.124,10.462,10.648,6.1188,10.393,4.0288,5.5288
3.125,10.459,10.648,6.1148,10.392,4.0269,5.5285
3.126,10.456,10.648,6.1108,10.391,4.0251,5.5282
3.127,10.452,10.648,6.1068,10.39,4.0233,5.5279
3.128,10.449,10.648,6.1028,10.389,4.0215,5.5276
3.129,10.445,10.648,6.0988,10.388,4.0196,5.5273
3.13,10.442,10.648,6.0948,10.387,4.0178,5.527
3.131,10.439,10.648,6.0908,10.387,4.016,5.5267
3.132,10.435,10.648,6.0868,10.386,4.0142,5.5264
3.133,10.432,10.648,6.0828,10.385,4.0124,5.5261
3.134,10.429,10.648,6.0788,10.384,4.0106,5.5258
3.135,10.425,10.648,6.0748,10.383,4.0087,5.5255
3.136,10.422,10.647,6.0709,10.382,4.0069,5.5252
3.137,10.419,10.647,6.0669,10.381,4.0051,5.5249
3.138,10.415,10.647,6.0629,10.381,4.0033,5.5246
3.139,10.412,10.647,6.059,10.38,4.0015,5.5243
3.14,10.409,10.647,6.055,10.379,3.9997,5.524
3.141,10.405,10.647,6.051,10.378,3.9979,5.5237
3.142,10.402,10.647,6.0471,10.377,3.9961,5.5234
3.143,10.399,10.647,6.0431,10.376,3.9943,5.5231
3.144,10.395,10.647,6.0392,10.375,3.9925,5.5227
3.145,10.392,10.647,6.0353,10.374,3.9908,5.5224
3.146,10.389,10.647,6.0313,10.374,3.989,5.5221
3.147,10.385,10.647,6.0274,10.373,3.9872,5.5218
3.148,10.382,10.647,6.0235,10.372,3.9854,5.5215
3.149,10.379,10.647,6.0195,10.371,3.9836,5.5212
3.15,10.375,10.647,6.0156,10.37,3.9818,5.5209
3.151,10.372,10.647,6.0117,10.369,3.9801,5.5206
3.152,10.369,10.647,6.0078,10.368,3.9783,5.5203
3.153,10.366,10.647,6.0039,10.368,3.9765,5.52
3.154,10.362,10.647,6,10.367,3.9748,5.5197
3.155,10.359,10.647,5.9961,10.366,3.973,5.5194
3.156,10.356,10.646,5.9922,10.365,3.9712,5.5191
3.157,10.352,10.646,5.9883,10.364,3.9695,5.5188
3.158,10.349,10.646,5.9844,10.363,3.9677,5.5184
3.159,10.346,10.646,5.9805,10.362,3.9659,5.5181
3.16,10.343,10.646,5.9766,10.361,3.9642,5.5178
3.161,10.339,10.646,5.9728,10.361,3.9624,5.5175
3.162,10.336,10.646,5.9689,10.36,3.9607,5.5172
3.163,10.333,10.646,5.965,10.359,3.9589,5.5169
3.164,10.33,10.646,5.9612,10.358,3.9572,5.5166
3.165,10.326,10.646,5.9573,10.357,3.9554,5.5163
3.166,10.323,10.646,5.9534,10.356,3.9537,5.516
3.167,10.32,10.646,5.9496,10.355,3.9519,5.5156
3.168,10.317,10.646,5.9457,10.354,3.9502,5.5153
3.169,10.313,10.646,5.9419,10.354,3.9485,5.515
3.17,10.31,10.646,5.938,10.353,3.9467,5.5147
3.171,10.307,10.646,5.9342,10.352,3.945,5.5144
3.172,10.304,10.645,5.9304,10.351,3.9433,5.5141
3.173,10.301,10.645,5.9265,10.35,3.9415,5.5138
3.174,10.297,10.645,5.9227,10.349,3.9398,5.5135
3.175,10.294,10.645,5.9189,10.348,3.9381,5.5131
3.176,10.291,10.645,5.9151,10.347,3.9364,5.5128
3.177,10.288,10.645,5.9113,10.346,3.9346,5.5125
3.178,10.285,10.645,5.9075,10.346,3.9329,5.5122
3.179,10.281,10.645,5.9036,10.345,3.9312,5.5119
3.18,10.278,10.645,5.8998,10.344,3.9295,5.5116
3.181,10.275,10.645,5.896,10.343,3.9278,5.5113
3.182,10.272,10.645,5.8922,10.342,3.926,5.5109
3.183,10.269,10.645,5.8885,10.341,3.9243,5.5106
3.184,10.266,10.645,5.8847,10.34,3.9226,5.5103
3.185,10.262,10.645,5.8809,10.339,3.9209,5.51
3.186,10.259,10.644,5.8771,10.338,3.9192,5.5097
3.187,10.256,10.644,5.8733,10.338,3.9175,5.5094
3.188,10.253,10.644,5.8696,10.337,3.9158,5.509
3.189,10.25,10.644,5.8658,10.336,3.9141,5.5087
3.19,10.247,10.644,5.862,10.335,3.9124,5.5084
3.191,10.244,10.644,5.8583,10.334,3.9107,5.5081
3.192,10.24,10.644,5.8545,10.333,3.909,5.5078
3.193,10.237,10.644,5.8507,10.332,3.9074,5.5074
3.194,10.234,10.644,5.847,10.331,3.9057,5.5071
3.195,10.231,10.644,5.8433,10.33,3.904,5.5068
3.196,10.228,10.644,5.8395,10.33,3.9023,5.5065
3.197,10.225,10.644,5.8358,10.329,3.9006,5.5062
3.198,10.222,10.643,5.832,10.328,3.8989,5.5058
3.199,10.219,10.643,5.8283,10.327,3.8973,5.5055
3.2,10.216,10.643,5.8246,10.326,3.8956,5.5052
3.201,10.212,10.643,5.8209,10.325,3.8939,5.5049
3.202,10.209,10.643,5.8171,10.324,3.8922,5.5046
3.203,10.206,10.643,5.8134,10.323,3.8906,5.5042
3.204,10.203,10.643,5.8097,10.322,3.8889,5.5039
3.205,10.2,10.643,5.806,10.321,3.8872,5.5036
3.206,10.197,10.643,5.8023,10.321,3.8856,5.5033
3.207,10.194,10.643,5.7986,10.32,3.8839,5.5029
3.208,10.191,10.643,5.7949,10.319,3.8823,5.5026
3.209,10.188,10.643,5.7912,10.318,3.8806,5.5023
3.21,10.185,10.642,5.7875,10.317,3.879,5.502
3.211,10.182,10.642,5.7838,10.316,3.8773,5.5017
3.212,10.179,10.642,5.7801,10.315,3.8756,5.5013
3.213,10.176,10.642,5.7765,10.314,3.874,5.501
3.214,10.173,10.642,5.7728,10.313,3.8724,5.5007
3.215,10.169,10.642,5.7691,10.312,3.8707,5.5004
3.216,10.166,10.642,5.7655,10.312,3.8691,5.5
3.217,10.163,10.642,5.7618,10.311,3.8674,5.4997
3.218,10.16,10.642,5.7581,10.31,3.8658,5.4994
3.219,10.157,10.642,5.7545,10.309,3.8641,5.499
3.22,10.154,10.642,5.7508,10.308,3.8625,5.4987
3.221,10.151,10.641,5.7472,10.307,3.8609,5.4984
3.222,10.148,10.641,5.7435,10.306,3.8593,5.4981
3.223,10.145,10.641,5.7399,10.305,3.8576,5.4977
3.224,10.142,10.641,5.7362,10.304,3.856,5.4974
3.225,10.139,10.641,5.7326,10.303,3.8544,5.4971
3.226,10.136,10.641,5.729,10.302,3.8527,5.4968
3.227,10.133,10.641,5.7254,10.302,3.8511,5.4964
3.228,10.13,10.641,5.7217,10.301,3.8495,5.4961
3.229,10.127,10.641,5.7181,10.3,3.8479,5.4958
3.23,10.124,10.641,5.7145,10.299,3.8463,5.4954
3.231,10.121,10.64,5.7109,10.298,3.8447,5.4951
3.232,10.118,10.64,5.7073,10.297,3.8431,5.4948
3.233,10.115,10.64,5.7037,10.296,3.8414,5.4945
3.234,10.112,10.64,5.7001,10.295,3.8398,5.4941
3.235,10.109,10.64,5.6965,10.294,3.8382,5.4938
3.236,10.106,10.64,5.6929,10.293,3.8366,5.4935
3.237,10.103,10.64,5.6893,10.292,3.835,5.4931
3.238,10.101,10.64,5.6857,10.291,3.8334,5.4928
3.239,10.098,10.64,5.6821,10.291,3.8318,5.4925
3.24,10.095,10.639,5.6785,10.29,3.8302,5.4921
3.241,10.092,10.639,5.675,10.289,3.8286,5.4918
3.242,10.089,10.639,5.6714,10.288,3.827,5.4915
3.243,10.086,10.639,5.6678,10.287,3.8255,5.4911
3.244,10.083,10.639,5.6643,10.286,3.8239,5.4908
3.245,10.08,10.639,5.6607,10.285,3.8223,5.4905
3.246,10.077,10.639,5.6571,10.284,3.8207,5.4901
3.247,10.074,10.639,5.6536,10.283,3.8191,5.4898
3.248,10.071,10.639,5.65,10.282,3.8175,5.4895
3.249,10.068,10.638,5.6465,10.281,3.816,5.4891
3.25,10.065,10.638,5.6429,10.28,3.8144,5.4888
3.251,10.062,10.638,5.6394,10.279,3.8128,5.4885
3.252,10.06,10.638,5.6359,10.278,3.8112,5.4881
3.253,10.057,10.638,5.6323,10.278,3.8097,5.4878
3.254,10.054,10.638,5.6288,10.277,3.8081,5.4875
3.255,10.051,10.638,5.6253,10.276,3.8065,5.4871
3.256,10.048,10.638,5.6218,10.275,3.805,5.4868
3.257,10.045,10.638,5.6182,10.274,3.8034,5.4865
3.258,10.042,10.637,5.6147,10.273,3.8019,5.4861
3.259,10.039,10.637,5.6112,10.272,3.8003,5.4858
3.26,10.036,10.637,5.6077,10.271,3.7987,5.4855
3.261,10.034,10.637,5.6042,10.27,3.7972,5.4851
3.262,10.031,10.637,5.6007,10.269,3.7956,5.4848
3.263,10.028,10.637,5.5972,10.268,3.7941,5.4844
3.264,10.025,10.637,5.5937,10.267,3.7925,5.4841
3.265,10.022,10.637,5.5902,10.266,3.791,5.4838
3.266,10.019,10.636,5.5867,10.265,3.7894,5.4834
3.267,10.016,10.636,5.5833,10.265,3.7879,5.4831
3.268,10.014,10.636,5.5798,10.264,3.7864,5.4828
3.269,10.011,10.636,5.5763,10.263,3.7848,5.4824
3.27,10.008,10.636,5.5728,10.262,3.7833,5.4821
3.271,10.005,10.636,5.5694,10.261,3.7817,5.4817
3.272,10.002,10.636,5.5659,10.26,3.7802,5.4814
3.273,9.9994,10.636,5.5624,10.259,3.7787,5.4811
3.274,9.9966,10.635,5.559,10.258,3.7771,5.4807
3.275,9.9938,10.635,5.5555,10.257,3.7756,5.4804
3.276,9.991,10.635,5.5521,10.256,3.7741,5.48
3.277,9.9882,10.635,5.5486,10.255,3.7726,5.4797
3.278,9.9853,10.635,5.5452,10.254,3.771,5.4794
3.279,9.9825,10.635,5.5418,10.253,3.7695,5.479
3.28,9.9797,10.635,5.5383,10.252,3.768,5.4787
3.281,9.9769,10.635,5.5349,10.251,3.7665,5.4783
3.282,9.9742,10.634,5.5315,10.25,3.765,5.478
3.283,9.9714,10.634,5.528,10.25,3.7635,5.4776
3.284,9.9686,10.634,5.5246,10.249,3.762,5.4773
3.285,9.9658,10.634,5.5212,10.248,3.7604,5.477
3.286,9.963,10.634,5.5178,10.247,3.7589,5.4766
3.287,9.9602,10.634,5.5144,10.246,3.7574,5.4763
3.288,9.9575,10.634,5.511,10.245,3.7559,5.4759
3.289,9.9547,10.633,5.5076,10.244,3.7544,5.4756
3.29,9.9519,10.633,5.5042,10.243,3.7529,5.4752
3.291,9.9492,10.633,5.5008,10.242,3.7514,5.4749
3.292,9.9464,10.633,5.4974,10.241,3.7499,5.4746
3.293,9.9437,10.633,5.494,10.24,3.7484,5.4742
3.294,9.9409,10.633,5.4906,10.239,3.7469,5.4739
3.295,9.9382,10.633,5.4872,10.238,3.7455,5.4735
3.296,9.9354,10.633,5.4838,10.237,3.744,5.4732
3.297,9.9327,10.632,5.4804,10.236,3.7425,5.4728
3.298,9.93,10.632,5.4771,10.235,3.741,5.4725
3.299,9.9272,10.632,5.4737,10.234,3.7395,5.4721
3.3,9.9245,10.632,5.4703,10.233,3.738,5.4718
3.301,9.9218,10.632,5.467,10.232,3.7366,5.4714
3.302,9.919,10.632,5.4636,10.232,3.7351,5.4711
3.303,9.9163,10.632,5.4603,10.231,3.7336,5.4708
3.304,9.9136,10.631,5.4569,10.23,3.7321,5.4704
3.305,9.9109,10.631,5.4536,10.229,3.7307,5.4701
3.306,9.9082,10.631,5.4502,10.228,3.7292,5.4697
3.307,9.9055,10.631,5.4469,10.227,3.7277,5.4694
3.308,9.9028,10.631,5.4435,10.226,3.7263,5.469
3.309,9.9001,10.631,5.4402,10.225,3.7248,5.4687
3.31,9.8974,10.631,5.4369,10.224,3.7233,5.4683
3.311,9.8947,10.63,5.4335,10.223,3.7219,5.468
3.312,9.892,10.63,5.4302,10.222,3.7204,5.4676
3.313,9.8893,10.63,5.4269,10.221,3.719,5.4673
3.314,9.8867,10.63,5.4236,10.22,3.7175,5.4669
3.315,9.884,10.63,5.4202,10.219,3.716,5.4666
3.316,9.8813,10.63,5.4169,10.218,3.7146,5.4662
3.317,9.8787,10.629,5.4136,10.217,3.7131,5.4659
3.318,9.876,10.629,5.4103,10.216,3.7117,5.4655
3.319,9.8733,10.629,5.407,10.215,3.7103,5.4652
3.32,9.8707,10.629,5.4037,10.214,3.7088,5.4648
3.321,9.868,10.629,5.4004,10.213,3.7074,5.4645
3.322,9.8654,10.629,5.3971,10.212,3.7059,5.4641
3.323,9.8627,10.629,5.3938,10.211,3.7045,5.4638
3.324,9.8601,10.628,5.3906,10.21,3.7031,5.4634
3.325,9.8574,10.628,5.3873,10.209,3.7016,5.4631
3.326,9.8548,10.628,5.384,10.209,3.7002,5.4627
3.327,9.8522,10.628,5.3807,10.208,3.6988,5.4624
3.328,9.8495,10.628,5.3775,10.207,3.6973,5.462
3.329,9.8469,10.628,5.3742,10.206,3.6959,5.4617
3.33,9.8443,10.627,5.3709,10.205,3.6945,5.4613
3.331,9.8417,10.627,5.3677,10.204,3.693,5.4609
3.332,9.8391,10.627,5.3644,10.203,3.6916,5.4606
3.333,9.8364,10.627,5.3612,10.202,3.6902,5.4602
3.334,9.8338,10.627,5.3579,10.201,3.6888,5.4599
3.335,9.8312,10.627,5.3547,10.2,3.6874,5.4595
3.336,9.8286,10.627,5.3514,10.199,3.686,5.4592
3.337,9.826,10.626,5.3482,10.198,3.6845,5.4588
3.338,9.8234,10.626,5.3449,10.197,3.6831,5.4585
3.339,9.8208,10.626,5.3417,10.196,3.6817,5.4581
3.34,9.8183,10.626,5.3385,10.195,3.6803,5.4578
3.341,9.8157,10.626,5.3352,10.194,3.6789,5.4574
3.342,9.8131,10.626,5.332,10.193,3.6775,5.457
3.343,9.8105,10.625,5.3288,10.192,3.6761,5.4567
3.344,9.8079,10.625,5.3256,10.191,3.6747,5.4563
3.345,9.8054,10.625,5.3224,10.19,3.6733,5.456
3.346,9.8028,10.625,5.3191,10.189,3.6719,5.4556
3.347,9.8002,10.625,5.3159,10.188,3.6705,5.4553
3.348,9.7977,10.625,5.3127,10.187,3.6691,5.4549
3.349,9.7951,10.624,5.3095,10.186,3.6677,5.4546
3.35,9.7926,10.624,5.3063,10.185,3.6663,5.4542
3.351,9.79,10.624,5.3031,10.184,3.665,5.4538
3.352,9.7875,10.624,5.2999,10.183,3.6636,5.4535
3.353,9.7849,10.624,5.2968,10.182,3.6622,5.4531
3.354,9.7824,10.624,5.2936,10.181,3.6608,5.4528
3.355,9.7799,10.623,5.2904,10.18,3.6594,5.4524
3.356,9.7773,10.623,5.2872,10.179,3.658,5.452
3.357,9.7748,10.623,5.284,10.178,3.6567,5.4517
3.358,9.7723,10.623,5.2809,10.177,3.6553,5.4513
3.359,9.7697,10.623,5.2777,10.176,3.6539,5.451
3.36,9.7672,10.623,5.2745,10.175,3.6525,5.4506
3.361,9.7647,10.622,5.2714,10.174,3.6512,5.4503
3.362,9.7622,10.622,5.2682,10.174,3.6498,5.4499
3.363,9.7597,10.622,5.2651,10.173,3.6484,5.4495
3.364,9.7572,10.622,5.2619,10.172,3.6471,5.4492
3.365,9.7547,10.622,5.2588,10.171,3.6457,5.4488
3.366,9.7522,10.622,5.2556,10.17,3.6443,5.4485
3.367,9.7497,10.621,5.2525,10.169,3.643,5.4481
3.368,9.7472,10.621,5.2493,10.168,3.6416,5.4477
3.369,9.7447,10.621,5.2462,10.167,3.6403,5.4474
3.37,9.7422,10.621,5.2431,10.166,3.6389,5.447
3.371,9.7397,10.621,5.2399,10.165,3.6376,5.4466
3.372,9.7373,10.62,5.2368,10.164,3.6362,5.4463
3.373,9.7348,10.62,5.2337,10.163,3.6349,5.4459
3.374,9.7323,10.62,5.2306,10.162,3.6335,5.4456
3.375,9.7298,10.62,5.2274,10.161,3.6322,5.4452
3.376,9.7274,10.62,5.2243,10.16,3.6308,5.4448
3.377,9.7249,10.62,5.2212,10.159,3.6295,5.4445
3.378,9.7225,10.619,5.2181,10.158,3.6282,5.4441
3.379,9.72,10.619,5.215,10.157,3.6268,5.4437
3.38,9.7175,10.619,5.2119,10.156,3.6255,5.4434
3.381,9.7151,10.619,5.2088,10.155,3.6241,5.443
3.382,9.7127,10.619,5.2057,10.154,3.6228,5.4427
3.383,9.7102,10.619,5.2026,10.153,3.6215,5.4423
3.384,9.7078,10.618,5.1995,10.152,3.6201,5.4419
3.385,9.7053,10.618,5.1965,10.151,3.6188,5.4416
3.386,9.7029,10.618,5.1934,10.15,3.6175,5.4412
3.387,9.7005,10.618,5.1903,10.149,3.6162,5.4408
3.388,9.6981,10.618,5.1872,10.148,3.6148,5.4405
3.389,9.6956,10.617,5.1842,10.147,3.6135,5.4401
3.39,9.6932,10.617,5.1811,10.146,3.6122,5.4397
3.391,9.6908,10.617,5.178,10.145,3.6109,5.4394
3.392,9.6884,10.617,5.175,10.144,3.6096,5.439
3.393,9.686,10.617,5.1719,10.143,3.6083,5.4386
3.394,9.6836,10.617,5.1688,10.142,3.6069,5.4383
3.395,9.6812,10.616,5.1658,10.141,3.6056,5.4379
3.396,9.6788,10.616,5.1627,10.14,3.6043,5.4375
3.397,9.6764,10.616,5.1597,10.139,3.603,5.4372
3.398,9.674,10.616,5.1567,10.138,3.6017,5.4368
3.399,9.6716,10.616,5.1536,10.137,3.6004,5.4364
3.4,9.6692,10.615,5.1506,10.136,3.5991,5.4361
3.401,9.6668,10.615,5.1475,10.135,3.5978,5.4357
3.402,9.6645,10.615,5.1445,10.134,3.5965,5.4353
3.403,9.6621,10.615,5.1415,10.133,3.5952,5.435
3.404,9.6597,10.615,5.1385,10.132,3.5939,5.4346
3.405,9.6573,10.614,5.1354,10.131,3.5926,5.4342
3.406,9.655,10.614,5.1324,10.13,3.5913,5.4339
3.407,9.6526,10.614,5.1294,10.129,3.59,5.4335
3.408,9.6502,10.614,5.1264,10.128,3.5888,5.4331
3.409,9.6479,10.614,5.1234,10.127,3.5875,5.4328
3.41,9.6455,10.613,5.1204,10.126,3.5862,5.4324
3.411,9.6432,10.613,5.1174,10.125,3.5849,5.432
3.412,9.6408,10.613,5.1144,10.124,3.5836,5.4317
3.413,9.6385,10.613,5.1114,10.123,3.5823,5.4313
3.414,9.6362,10.613,5.1084,10.122,3.5811,5.4309
3.415,9.6338,10.612,5.1054,10.121,3.5798,5.4305
3.416,9.6315,10.612,5.1024,10.12,3.5785,5.4302
3.417,9.6292,10.612,5.0994,10.119,3.5772,5.4298
3.418,9.6268,10.612,5.0964,10.118,3.576,5.4294
3.419,9.6245,10.612,5.0935,10.117,3.5747,5.4291
3.42,9.6222,10.612,5.0905,10.116,3.5734,5.4287
3.421,9.6199,10.611,5.0875,10.115,3.5722,5.4283
3.422,9.6176,10.611,5.0845,10.114,3.5709,5.4279
3.423,9.6153,10.611,5.0816,10.113,3.5696,5.4276
3.424,9.6129,10.611,5.0786,10.112,3.5684,5.4272
3.425,9.6106,10.611,5.0757,10.111,3.5671,5.4268
3.426,9.6083,10.61,5.0727,10.11,3.5658,5.4265
3.427,9.606,10.61,5.0698,10.109,3.5646,5.4261
3.428,9.6038,10.61,5.0668,10.108,3.5633,5.4257
3.429,9.6015,10.61,5.0639,10.107,3.5621,5.4253
3.43,9.5992,10.609,5.0609,10.106,3.5608,5.425
3.431,9.5969,10.609,5.058,10.105,3.5596,5.4246
3.432,9.5946,10.609,5.055,10.104,3.5583,5.4242
3.433,9.5923,10.609,5.0521,10.103,3.5571,5.4238
3.434,9.5901,10.609,5.0492,10.102,3.5558,5.4235
3.435,9.5878,10.608,5.0462,10.101,3.5546,5.4231
3.436,9.5855,10.608,5.0433,10.1,3.5534,5.4227
3.437,9.5832,10.608,5.0404,10.099,3.5521,5.4224
3.438,9.581,10.608,5.0375,10.098,3.5509,5.422
3.439,9.5787,10.608,5.0346,10.097,3.5496,5.4216
3.44,9.5765,10.607,5.0316,10.096,3.5484,5.4212
3.441,9.5742,10.607,5.0287,10.095,3.5472,5.4209
3.442,9.572,10.607,5.0258,10.094,3.5459,5.4205
