time,mlaci,laci,mtetr,tetr,mci,ci
0.454,20.832,2.3797,29.635,2.9772,29.012,3.1696
0.455,20.831,2.3834,29.638,2.9826,29.005,3.1748
0.456,20.83,2.3871,29.641,2.9879,28.998,3.1799
0.457,20.828,2.3907,29.643,2.9932,28.991,3.1851
0.458,20.827,2.3944,29.646,2.9986,28.984,3.1902
0.459,20.826,2.3981,29.649,3.0039,28.976,3.1954
0.46,20.824,2.4018,29.651,3.0092,28.969,3.2006
0.461,20.823,2.4055,29.653,3.0145,28.962,3.2057
0.462,20.821,2.4092,29.656,3.0199,28.954,3.2109
0.463,20.82,2.4129,29.658,3.0252,28.947,3.216
0.464,20.818,2.4165,29.66,3.0305,28.939,3.2212
0.465,20.817,2.4202,29.662,3.0359,28.932,3.2263
0.466,20.815,2.4239,29.664,3.0412,28.924,3.2314
0.467,20.813,2.4276,29.666,3.0465,28.917,3.2366
0.468,20.811,2.4313,29.668,3.0518,28.909,3.2417
0.469,20.809,2.4349,29.67,3.0572,28.901,3.2469
0.47,20.807,2.4386,29.671,3.0625,28.893,3.252
0.471,20.805,2.4423,29.673,3.0678,28.885,3.2571
0.472,20.803,2.446,29.674,3.0731,28.877,3.2622
0.473,20.801,2.4496,29.676,3.0784,28.869,3.2674
0.474,20.799,2.4533,29.677,3.0838,28.861,3.2725
0.475,20.797,2.457,29.678,3.0891,28.853,3.2776
0.476,20.795,2.4606,29.679,3.0944,28.845,3.2827
0.477,20.792,2.4643,29.681,3.0997,28.836,3.2878
0.478,20.79,2.468,29.682,3.105,28.828,3.2929
0.479,20.788,2.4716,29.682,3.1104,28.82,3.298
0.48,20.785,2.4753,29.683,3.1157,28.811,3.3031
0.481,20.783,2.479,29.684,3.121,28.803,3.3082
0.482,20.78,2.4826,29.685,3.1263,28.794,3.3133
0.483,20.778,2.4863,29.685,3.1316,28.786,3.3184
0.484,20.775,2.4899,29.686,3.1369,28.777,3.3235
0.485,20.772,2.4936,29.686,3.1422,28.768,3.3286
0.486,20.77,2.4973,29.687,3.1475,28.76,3.3337
0.487,20.767,2.5009,29.687,3.1528,28.751,3.3388
0.488,20.764,2.5046,29.687,3.1581,28.742,3.3439
0.489,20.761,2.5082,29.687,3.1635,28.733,3.349
0.49,20.758,2.5119,29.688,3.1688,28.724,3.354
0.491,20.755,2.5155,29.688,3.1741,28.715,3.3591
0.492,20.752,2.5192,29.687,3.1794,28.706,3.3642
0.493,20.749,2.5228,29.687,3.1847,28.697,3.3692
0.494,20.746,2.5265,29.687,3.19,28.688,3.3743
0.495,20.743,2.5301,29.687,3.1953,28.678,3.3794
0.496,20.74,2.5337,29.687,3.2006,28.669,3.3844
0.497,20.737,2.5374,29.686,3.2059,28.66,3.3895
0.498,20.733,2.541,29.686,3.2112,28.651,3.3945
0.499,20.73,2.5447,29.685,3.2165,28.641,3.3996
0.5,20.727,2.5483,29.684,3.2217,28.632,3.4046
0.501,20.723,2.5519,29.684,3.227,28.622,3.4097
0.502,20.72,2.5556,29.683,3.2323,28.613,3.4147
0.503,20.716,2.5592,29.682,3.2376,28.603,3.4198
0.504,20.713,2.5628,29.681,3.2429,28.593,3.4248
0.505,20.709,2.5665,29.68,3.2482,28.584,3.4298
0.506,20.705,2.5701,29.679,3.2535,28.574,3.4349
0.507,20.702,2.5737,29.678,3.2588,28.564,3.4399
0.508,20.698,2.5773,29.677,3.2641,28.554,3.4449
0.509,20.694,2.581,29.675,3.2693,28.545,3.4499
0.51,20.691,2.5846,29.674,3.2746,28.535,3.4549
0.511,20.687,2.5882,29.673,3.2799,28.525,3.46
0.512,20.683,2.5918,29.671,3.2852,28.515,3.465
0.513,20.679,2.5954,29.67,3.2904,28.505,3.47
0.514,20.675,2.5991,29.668,3.2957,28.495,3.475
0.515,20.671,2.6027,29.666,3.301,28.485,3.48
0.516,20.667,2.6063,29.665,3.3063,28.474,3.485
0.517,20.663,2.6099,29.663,3.3115,28.464,3.49
0.518,20.659,2.6135,29.661,3.3168,28.454,3.495
0.519,20.655,2.6171,29.659,3.3221,28.444,3.5
0.52,20.651,2.6207,29.657,3.3273,28.433,3.505
0.521,20.646,2.6243,29.655,3.3326,28.423,3.5099
0.522,20.642,2.6279,29.653,3.3379,28.413,3.5149
0.523,20.638,2.6315,29.651,3.3431,28.402,3.5199
0.524,20.634,2.6351,29.649,3.3484,28.392,3.5249
0.525,20.629,2.6387,29.646,3.3537,28.381,3.5298
0.526,20.625,2.6423,29.644,3.3589,28.371,3.5348
0.527,20.62,2.6459,29.642,3.3642,28.36,3.5398
0.528,20.616,2.6495,29.639,3.3694,28.349,3.5447
0.529,20.611,2.6531,29.637,3.3747,28.339,3.5497
0.53,20.607,2.6567,29.634,3.3799,28.328,3.5547
0.531,20.602,2.6603,29.631,3.3852,28.317,3.5596
0.532,20.598,2.6639,29.629,3.3904,28.306,3.5646
0.533,20.593,2.6675,29.626,3.3957,28.295,3.5695
0.534,20.588,2.6711,29.623,3.4009,28.285,3.5745
0.535,20.584,2.6746,29.62,3.4062,28.274,3.5794
0.536,20.579,2.6782,29.617,3.4114,28.263,3.5843
0.537,20.574,2.6818,29.614,3.4166,28.252,3.5893
0.538,20.569,2.6854,29.611,3.4219,28.241,3.5942
0.539,20.564,2.689,29.608,3.4271,28.23,3.5991
0.54,20.56,2.6925,29.605,3.4324,28.219,3.604
0.541,20.555,2.6961,29.601,3.4376,28.207,3.609
0.542,20.55,2.6997,29.598,3.4428,28.196,3.6139
0.543,20.545,2.7032,29.595,3.448,28.185,3.6188
0.544,20.54,2.7068,29.591,3.4533,28.174,3.6237
0.545,20.535,2.7104,29.588,3.4585,28.163,3.6286
0.546,20.529,2.7139,29.584,3.4637,28.151,3.6335
0.547,20.524,2.7175,29.581,3.4689,28.14,3.6384
0.548,20.519,2.7211,29.577,3.4742,28.128,3.6433
0.549,20.514,2.7246,29.573,3.4794,28.117,3.6482
0.55,20.509,2.7282,29.57,3.4846,28.106,3.6531
0.551,20.504,2.7317,29.566,3.4898,28.094,3.658
0.552,20.498,2.7353,29.562,3.495,28.083,3.6629
0.553,20.493,2.7388,29.558,3.5002,28.071,3.6678
0.554,20.488,2.7424,29.554,3.5055,28.06,3.6726
0.555,20.482,2.7459,29.55,3.5107,28.048,3.6775
0.556,20.477,2.7495,29.546,3.5159,28.036,3.6824
0.557,20.471,2.753,29.542,3.5211,28.025,3.6873
0.558,20.466,2.7566,29.538,3.5263,28.013,3.6921
0.559,20.46,2.7601,29.533,3.5315,28.001,3.697
0.56,20.455,2.7636,29.529,3.5367,27.989,3.7018
0.561,20.449,2.7672,29.525,3.5419,27.978,3.7067
0.562,20.444,2.7707,29.52,3.5471,27.966,3.7116
0.563,20.438,2.7742,29.516,3.5523,27.954,3.7164
0.564,20.433,2.7778,29.511,3.5575,27.942,3.7212
0.565,20.427,2.7813,29.507,3.5626,27.93,3.7261
0.566,20.421,2.7848,29.502,3.5678,27.918,3.7309
0.567,20.415,2.7884,29.498,3.573,27.906,3.7358
0.568,20.41,2.7919,29.493,3.5782,27.894,3.7406
0.569,20.404,2.7954,29.488,3.5834,27.882,3.7454
0.57,20.398,2.7989,29.483,3.5886,27.87,3.7502
0.571,20.392,2.8024,29.478,3.5937,27.858,3.7551
0.572,20.386,2.806,29.474,3.5989,27.846,3.7599
0.573,20.38,2.8095,29.469,3.6041,27.834,3.7647
0.574,20.374,2.813,29.464,3.6093,27.821,3.7695
0.575,20.369,2.8165,29.459,3.6144,27.809,3.7743
0.576,20.363,2.82,29.454,3.6196,27.797,3.7791
0.577,20.357,2.8235,29.448,3.6248,27.785,3.7839
0.578,20.35,2.827,29.443,3.6299,27.772,3.7887
0.579,20.344,2.8305,29.438,3.6351,27.76,3.7935
0.58,20.338,2.834,29.433,3.6402,27.748,3.7983
0.581,20.332,2.8375,29.427,3.6454,27.735,3.8031
0.582,20.326,2.841,29.422,3.6506,27.723,3.8079
0.583,20.32,2.8445,29.417,3.6557,27.711,3.8127
0.584,20.314,2.848,29.411,3.6609,27.698,3.8174
0.585,20.307,2.8515,29.406,3.666,27.686,3.8222
0.586,20.301,2.855,29.4,3.6712,27.673,3.827
0.587,20.295,2.8585,29.394,3.6763,27.66,3.8318
0.588,20.289,2.862,29.389,3.6814,27.648,3.8365
0.589,20.282,2.8655,29.383,3.6866,27.635,3.8413
0.59,20.276,2.8689,29.377,3.6917,27.623,3.846
0.591,20.269,2.8724,29.372,3.6969,27.61,3.8508
0.592,20.263,2.8759,29.366,3.702,27.597,3.8555
0.593,20.257,2.8794,29.36,3.7071,27.585,3.8603
0.594,20.25,2.8828,29.354,3.7122,27.572,3.865
0.595,20.244,2.8863,29.348,3.7174,27.559,3.8698
0.596,20.237,2.8898,29.342,3.7225,27.546,3.8745
0.597,20.231,2.8933,29.336,3.7276,27.534,3.8792
0.598,20.224,2.8967,29.33,3.7327,27.521,3.884
0.599,20.217,2.9002,29.324,3.7379,27.508,3.8887
0.6,20.211,2.9036,29.318,3.743,27.495,3.8934
0.601,20.204,2.9071,29.311,3.7481,27.482,3.8981
0.602,20.198,2.9106,29.305,3.7532,27.469,3.9028
0.603,20.191,2.914,29.299,3.7583,27.456,3.9076
0.604,20.184,2.9175,29.292,3.7634,27.443,3.9123
0.605,20.177,2.9209,29.286,3.7685,27.43,3.917
0.606,20.171,2.9244,29.28,3.7736,27.417,3.9217
0.607,20.164,2.9278,29.273,3.7787,27.404,3.9264
0.608,20.157,2.9313,29.267,3.7838,27.391,3.9311
0.609,20.15,2.9347,29.26,3.7889,27.378,3.9357
0.61,20.143,2.9382,29.254,3.794,27.365,3.9404
0.611,20.137,2.9416,29.247,3.7991,27.352,3.9451
0.612,20.13,2.945,29.24,3.8042,27.339,3.9498
0.613,20.123,2.9485,29.234,3.8093,27.326,3.9545
0.614,20.116,2.9519,29.227,3.8143,27.313,3.9591
0.615,20.109,2.9553,29.22,3.8194,27.299,3.9638
0.616,20.102,2.9588,29.213,3.8245,27.286,3.9685
0.617,20.095,2.9622,29.206,3.8296,27.273,3.9731
0.618,20.088,2.9656,29.2,3.8347,27.26,3.9778
0.619,20.081,2.969,29.193,3.8397,27.246,3.9824
0.62,20.074,2.9725,29.186,3.8448,27.233,3.9871
0.621,20.067,2.9759,29.179,3.8499,27.22,3.9917
0.622,20.06,2.9793,29.172,3.8549,27.206,3.9964
0.623,20.053,2.9827,29.165,3.86,27.193,4.001
0.624,20.046,2.9861,29.157,3.865,27.18,4.0057
0.625,20.038,2.9895,29.15,3.8701,27.166,4.0103
0.626,20.031,2.9929,29.143,3.8751,27.153,4.0149
0.627,20.024,2.9963,29.136,3.8802,27.139,4.0195
0.628,20.017,2.9997,29.129,3.8852,27.126,4.0242
0.629,20.01,3.0031,29.121,3.8903,27.113,4.0288
0.63,20.002,3.0065,29.114,3.8953,27.099,4.0334
0.631,19.995,3.0099,29.107,3.9004,27.086,4.038
0.632,19.988,3.0133,29.099,3.9054,27.072,4.0426
0.633,19.981,3.0167,29.092,3.9104,27.058,4.0472
0.634,19.973,3.0201,29.084,3.9155,27.045,4.0518
0.635,19.966,3.0235,29.077,3.9205,27.031,4.0564
0.636,19.959,3.0269,29.069,3.9255,27.018,4.061
0.637,19.951,3.0303,29.062,3.9306,27.004,4.0656
0.638,19.944,3.0337,29.054,3.9356,26.99,4.0702
0.639,19.936,3.037,29.046,3.9406,26.977,4.0748
0.64,19.929,3.0404,29.039,3.9456,26.963,4.0793
0.641,19.921,3.0438,29.031,3.9506,26.949,4.0839
0.642,19.914,3.0472,29.023,3.9557,26.936,4.0885
0.643,19.907,3.0505,29.015,3.9607,26.922,4.093
0.644,19.899,3.0539,29.008,3.9657,26.908,4.0976
0.645,19.892,3.0573,29,3.9707,26.895,4.1022
0.646,19.884,3.0606,28.992,3.9757,26.881,4.1067
0.647,19.876,3.064,28.984,3.9807,26.867,4.1113
0.648,19.869,3.0673,28.976,3.9857,26.853,4.1158
0.649,19.861,3.0707,28.968,3.9907,26.839,4.1204
0.65,19.854,3.0741,28.96,3.9957,26.826,4.1249
0.651,19.846,3.0774,28.952,4.0007,26.812,4.1294
0.652,19.838,3.0808,28.944,4.0056,26.798,4.134
0.653,19.831,3.0841,28.936,4.0106,26.784,4.1385
0.654,19.823,3.0875,28.928,4.0156,26.77,4.143
0.655,19.815,3.0908,28.919,4.0206,26.756,4.1475
0.656,19.808,3.0941,28.911,4.0256,26.742,4.1521
0.657,19.8,3.0975,28.903,4.0305,26.728,4.1566
0.658,19.792,3.1008,28.895,4.0355,26.714,4.1611
0.659,19.784,3.1042,28.886,4.0405,26.7,4.1656
0.66,19.777,3.1075,28.878,4.0454,26.686,4.1701
0.661,19.769,3.1108,28.87,4.0504,26.672,4.1746
0.662,19.761,3.1142,28.861,4.0554,26.658,4.1791
0.663,19.753,3.1175,28.853,4.0603,26.644,4.1836
0.664,19.745,3.1208,28.844,4.0653,26.63,4.1881
0.665,19.737,3.1241,28.836,4.0702,26.616,4.1926
0.666,19.73,3.1274,28.827,4.0752,26.602,4.197
0.667,19.722,3.1308,28.819,4.0801,26.588,4.2015
0.668,19.714,3.1341,28.81,4.0851,26.574,4.206
0.669,19.706,3.1374,28.801,4.09,26.56,4.2105
0.67,19.698,3.1407,28.793,4.0949,26.546,4.2149
0.671,19.69,3.144,28.784,4.0999,26.531,4.2194
0.672,19.682,3.1473,28.775,4.1048,26.517,4.2239
0.673,19.674,3.1506,28.767,4.1097,26.503,4.2283
0.674,19.666,3.1539,28.758,4.1147,26.489,4.2328
0.675,19.658,3.1572,28.749,4.1196,26.475,4.2372
0.676,19.65,3.1605,28.74,4.1245,26.46,4.2417
0.677,19.642,3.1638,28.731,4.1294,26.446,4.2461
0.678,19.634,3.1671,28.723,4.1344,26.432,4.2505
0.679,19.626,3.1704,28.714,4.1393,26.418,4.255
0.68,19.618,3.1737,28.705,4.1442,26.403,4.2594
0.681,19.609,3.177,28.696,4.1491,26.389,4.2638
0.682,19.601,3.1803,28.687,4.154,26.375,4.2682
0.683,19.593,3.1835,28.678,4.1589,26.361,4.2727
0.684,19.585,3.1868,28.669,4.1638,26.346,4.2771
0.685,19.577,3.1901,28.66,4.1687,26.332,4.2815
0.686,19.569,3.1934,28.65,4.1736,26.318,4.2859
0.687,19.561,3.1966,28.641,4.1785,26.303,4.2903
0.688,19.552,3.1999,28.632,4.1834,26.289,4.2947
0.689,19.544,3.2032,28.623,4.1883,26.274,4.2991
0.69,19.536,3.2065,28.614,4.1931,26.26,4.3035
0.691,19.528,3.2097,28.604,4.198,26.246,4.3079
0.692,19.519,3.213,28.595,4.2029,26.231,4.3123
0.693,19.511,3.2162,28.586,4.2078,26.217,4.3166
0.694,19.503,3.2195,28.577,4.2127,26.202,4.321
0.695,19.495,3.2227,28.567,4.2175,26.188,4.3254
0.696,19.486,3.226,28.558,4.2224,26.173,4.3298
0.697,19.478,3.2292,28.548,4.2273,26.159,4.3341
0.698,19.47,3.2325,28.539,4.2321,26.144,4.3385
0.699,19.461,3.2357,28.53,4.237,26.13,4.3428
0.7,19.453,3.239,28.52,4.2418,26.115,4.3472
0.701,19.444,3.2422,28.511,4.2467,26.101,4.3515
0.702,19.436,3.2455,28.501,4.2515,26.086,4.3559
0.703,19.428,3.2487,28.491,4.2564,26.072,4.3602
0.704,19.419,3.2519,28.482,4.2612,26.057,4.3646
0.705,19.411,3.2552,28.472,4.2661,26.043,4.3689
0.706,19.402,3.2584,28.463,4.2709,26.028,4.3732
0.707,19.394,3.2616,28.453,4.2757,26.014,4.3776
0.708,19.385,3.2648,28.443,4.2806,25.999,4.3819
0.709,19.377,3.2681,28.434,4.2854,25.984,4.3862
0.71,19.369,3.2713,28.424,4.2902,25.97,4.3905
0.711,19.36,3.2745,28.414,4.2951,25.955,4.3948
0.712,19.351,3.2777,28.404,4.2999,25.94,4.3992
0.713,19.343,3.2809,28.394,4.3047,25.926,4.4035
0.714,19.334,3.2841,28.385,4.3095,25.911,4.4078
0.715,19.326,3.2873,28.375,4.3143,25.897,4.4121
0.716,19.317,3.2906,28.365,4.3191,25.882,4.4164
0.717,19.309,3.2938,28.355,4.3239,25.867,4.4206
0.718,19.3,3.297,28.345,4.3287,25.852,4.4249
0.719,19.292,3.3002,28.335,4.3335,25.838,4.4292
0.72,19.283,3.3034,28.325,4.3383,25.823,4.4335
0.721,19.274,3.3065,28.315,4.3431,25.808,4.4378
0.722,19.266,3.3097,28.305,4.3479,25.794,4.442
0.723,19.257,3.3129,28.295,4.3527,25.779,4.4463
0.724,19.248,3.3161,28.285,4.3575,25.764,4.4506
0.725,19.24,3.3193,28.275,4.3623,25.749,4.4548
0.726,19.231,3.3225,28.265,4.3671,25.735,4.4591
0.727,19.222,3.3257,28.255,4.3718,25.72,4.4633
0.728,19.214,3.3288,28.245,4.3766,25.705,4.4676
0.729,19.205,3.332,28.235,4.3814,25.69,4.4718
0.73,19.196,3.3352,28.224,4.3862,25.676,4.4761
0.731,19.188,3.3384,28.214,4.3909,25.661,4.4803
0.732,19.179,3.3415,28.204,4.3957,25.646,4.4845
0.733,19.17,3.3447,28.194,4.4004,25.631,4.4888
0.734,19.161,3.3479,28.183,4.4052,25.616,4.493
0.735,19.153,3.351,28.173,4.41,25.601,4.4972
0.736,19.144,3.3542,28.163,4.4147,25.587,4.5014
0.737,19.135,3.3573,28.152,4.4195,25.572,4.5057
0.738,19.126,3.3605,28.142,4.4242,25.557,4.5099
0.739,19.118,3.3636,28.132,4.4289,25.542,4.5141
0.74,19.109,3.3668,28.121,4.4337,25.527,4.5183
0.741,19.1,3.3699,28.111,4.4384,25.512,4.5225
0.742,19.091,3.3731,28.1,4.4431,25.497,4.5267
0.743,19.082,3.3762,28.09,4.4479,25.483,4.5309
0.744,19.073,3.3794,28.079,4.4526,25.468,4.5351
0.745,19.065,3.3825,28.069,4.4573,25.453,4.5392
0.746,19.056,3.3856,28.058,4.462,25.438,4.5434
0.747,19.047,3.3888,28.048,4.4668,25.423,4.5476
0.748,19.038,3.3919,28.037,4.4715,25.408,4.5518
0.749,19.029,3.395,28.027,4.4762,25.393,4.5559
0.75,19.02,3.3981,28.016,4.4809,25.378,4.5601
0.751,19.011,3.4013,28.006,4.4856,25.363,4.5643
0.752,19.002,3.4044,27.995,4.4903,25.348,4.5684
0.753,18.993,3.4075,27.984,4.495,25.333,4.5726
0.754,18.984,3.4106,27.974,4.4997,25.318,4.5767
0.755,18.975,3.4137,27.963,4.5044,25.303,4.5809
0.756,18.967,3.4168,27.952,4.5091,25.289,4.585
0.757,18.958,3.42,27.942,4.5138,25.274,4.5892
0.758,18.949,3.4231,27.931,4.5185,25.259,4.5933
0.759,18.94,3.4262,27.92,4.5231,25.244,4.5974
0.76,18.931,3.4293,27.909,4.5278,25.229,4.6016
0.761,18.922,3.4324,27.898,4.5325,25.214,4.6057
0.762,18.913,3.4355,27.888,4.5372,25.199,4.6098
0.763,18.904,3.4386,27.877,4.5418,25.184,4.6139
0.764,18.895,3.4417,27.866,4.5465,25.169,4.618
0.765,18.886,3.4447,27.855,4.5512,25.154,4.6221
0.766,18.877,3.4478,27.844,4.5558,25.139,4.6262
0.767,18.868,3.4509,27.833,4.5605,25.124,4.6303
0.768,18.858,3.454,27.822,4.5651,25.109,4.6344
0.769,18.849,3.4571,27.811,4.5698,25.094,4.6385
0.77,18.84,3.4602,27.8,4.5744,25.078,4.6426
0.771,18.831,3.4632,27.79,4.5791,25.063,4.6467
0.772,18.822,3.4663,27.779,4.5837,25.048,4.6508
0.773,18.813,3.4694,27.768,4.5884,25.033,4.6549
0.774,18.804,3.4724,27.756,4.593,25.018,4.6589
0.775,18.795,3.4755,27.745,4.5976,25.003,4.663
0.776,18.786,3.4786,27.734,4.6022,24.988,4.6671
0.777,18.777,3.4816,27.723,4.6069,24.973,4.6711
0.778,18.768,3.4847,27.712,4.6115,24.958,4.6752
0.779,18.758,3.4877,27.701,4.6161,24.943,4.6793
0.78,18.749,3.4908,27.69,4.6207,24.928,4.6833
0.781,18.74,3.4938,27.679,4.6253,24.913,4.6874
0.782,18.731,3.4969,27.668,4.63,24.898,4.6914
0.783,18.722,3.4999,27.657,4.6346,24.883,4.6954
0.784,18.713,3.503,27.645,4.6392,24.868,4.6995
0.785,18.704,3.506,27.634,4.6438,24.852,4.7035
0.786,18.694,3.5091,27.623,4.6484,24.837,4.7075
0.787,18.685,3.5121,27.612,4.653,24.822,4.7116
0.788,18.676,3.5151,27.601,4.6575,24.807,4.7156
0.789,18.667,3.5182,27.589,4.6621,24.792,4.7196
0.79,18.658,3.5212,27.578,4.6667,24.777,4.7236
0.791,18.648,3.5242,27.567,4.6713,24.762,4.7276
0.792,18.639,3.5272,27.555,4.6759,24.747,4.7316
0.793,18.63,3.5303,27.544,4.6805,24.732,4.7356
0.794,18.621,3.5333,27.533,4.685,24.716,4.7396
0.795,18.612,3.5363,27.521,4.6896,24.701,4.7436
0.796,18.602,3.5393,27.51,4.6942,24.686,4.7476
0.797,18.593,3.5423,27.499,4.6987,24.671,4.7516
0.798,18.584,3.5453,27.487,4.7033,24.656,4.7556
0.799,18.575,3.5483,27.476,4.7078,24.641,4.7596
0.8,18.565,3.5514,27.465,4.7124,24.626,4.7635
0.801,18.556,3.5544,27.453,4.7169,24.611,4.7675
0.802,18.547,3.5574,27.442,4.7215,24.595,4.7715
0.803,18.538,3.5604,27.43,4.726,24.58,4.7754
0.804,18.528,3.5633,27.419,4.7306,24.565,4.7794
0.805,18.519,3.5663,27.407,4.7351,24.55,4.7834
0.806,18.51,3.5693,27.396,4.7397,24.535,4.7873
0.807,18.5,3.5723,27.384,4.7442,24.52,4.7913
0.808,18.491,3.5753,27.373,4.7487,24.505,4.7952
0.809,18.482,3.5783,27.361,4.7532,24.489,4.7992
0.81,18.473,3.5813,27.35,4.7578,24.474,4.8031
0.811,18.463,3.5842,27.338,4.7623,24.459,4.807
0.812,18.454,3.5872,27.327,4.7668,24.444,4.811
0.813,18.445,3.5902,27.315,4.7713,24.429,4.8149
0.814,18.435,3.5932,27.303,4.7758,24.414,4.8188
0.815,18.426,3.5961,27.292,4.7803,24.398,4.8227
0.816,18.417,3.5991,27.28,4.7848,24.383,4.8266
0.817,18.407,3.6021,27.269,4.7893,24.368,4.8305
0.818,18.398,3.605,27.257,4.7938,24.353,4.8345
0.819,18.389,3.608,27.245,4.7983,24.338,4.8384
0.82,18.379,3.6109,27.234,4.8028,24.323,4.8423
0.821,18.37,3.6139,27.222,4.8073,24.307,4.8461
0.822,18.361,3.6168,27.21,4.8118,24.292,4.85
0.823,18.351,3.6198,27.199,4.8162,24.277,4.8539
0.824,18.342,3.6227,27.187,4.8207,24.262,4.8578
0.825,18.332,3.6257,27.175,4.8252,24.247,4.8617
0.826,18.323,3.6286,27.163,4.8297,24.232,4.8656
0.827,18.314,3.6316,27.152,4.8341,24.216,4.8694
0.828,18.304,3.6345,27.14,4.8386,24.201,4.8733
0.829,18.295,3.6374,27.128,4.8431,24.186,4.8772
0.83,18.285,3.6404,27.116,4.8475,24.171,4.881
0.831,18.276,3.6433,27.105,4.852,24.156,4.8849
0.832,18.267,3.6462,27.093,4.8564,24.141,4.8887
0.833,18.257,3.6491,27.081,4.8609,24.125,4.8926
0.834,18.248,3.6521,27.069,4.8653,24.11,4.8964
0.835,18.238,3.655,27.057,4.8697,24.095,4.9003
0.836,18.229,3.6579,27.046,4.8742,24.08,4.9041
0.837,18.22,3.6608,27.034,4.8786,24.065,4.908
0.838,18.21,3.6637,27.022,4.883,24.05,4.9118
0.839,18.201,3.6666,27.01,4.8875,24.034,4.9156
0.84,18.191,3.6695,26.998,4.8919,24.019,4.9194
0.841,18.182,3.6724,26.986,4.8963,24.004,4.9233
0.842,18.173,3.6753,26.974,4.9007,23.989,4.9271
0.843,18.163,3.6782,26.962,4.9052,23.974,4.9309
0.844,18.154,3.6811,26.95,4.9096,23.958,4.9347
0.845,18.144,3.684,26.939,4.914,23.943,4.9385
0.846,18.135,3.6869,26.927,4.9184,23.928,4.9423
0.847,18.125,3.6898,26.915,4.9228,23.913,4.9461
0.848,18.116,3.6927,26.903,4.9272,23.898,4.9499
0.849,18.106,3.6956,26.891,4.9316,23.883,4.9537
0.85,18.097,3.6985,26.879,4.936,23.867,4.9575
0.851,18.087,3.7014,26.867,4.9404,23.852,4.9612
0.852,18.078,3.7042,26.855,4.9447,23.837,4.965
0.853,18.069,3.7071,26.843,4.9491,23.822,4.9688
0.854,18.059,3.71,26.831,4.9535,23.807,4.9726
0.855,18.05,3.7128,26.819,4.9579,23.792,4.9763
0.856,18.04,3.7157,26.807,4.9623,23.776,4.9801
0.857,18.031,3.7186,26.795,4.9666,23.761,4.9839
0.858,18.021,3.7214,26.783,4.971,23.746,4.9876
0.859,18.012,3.7243,26.771,4.9753,23.731,4.9914
0.86,18.002,3.7272,26.758,4.9797,23.716,4.9951
0.861,17.993,3.73,26.746,4.9841,23.701,4.9988
0.862,17.983,3.7329,26.734,4.9884,23.686,5.0026
0.863,17.974,3.7357,26.722,4.9928,23.67,5.0063
0.864,17.964,3.7386,26.71,4.9971,23.655,5.0101
0.865,17.955,3.7414,26.698,5.0015,23.64,5.0138
0.866,17.945,3.7443,26.686,5.0058,23.625,5.0175
0.867,17.936,3.7471,26.674,5.0101,23.61,5.0212
0.868,17.926,3.7499,26.662,5.0145,23.595,5.0249
0.869,17.917,3.7528,26.65,5.0188,23.58,5.0287
0.87,17.907,3.7556,26.637,5.0231,23.564,5.0324
0.871,17.898,3.7584,26.625,5.0274,23.549,5.0361
0.872,17.888,3.7613,26.613,5.0318,23.534,5.0398
0.873,17.879,3.7641,26.601,5.0361,23.519,5.0435
0.874,17.869,3.7669,26.589,5.0404,23.504,5.0472
0.875,17.86,3.7697,26.577,5.0447,23.489,5.0509
0.876,17.85,3.7725,26.564,5.049,23.474,5.0545
0.877,17.841,3.7754,26.552,5.0533,23.458,5.0582
0.878,17.831,3.7782,26.54,5.0576,23.443,5.0619
0.879,17.822,3.781,26.528,5.0619,23.428,5.0656
0.88,17.812,3.7838,26.516,5.0662,23.413,5.0693
0.881,17.803,3.7866,26.503,5.0705,23.398,5.0729
0.882,17.793,3.7894,26.491,5.0748,23.383,5.0766
0.883,17.784,3.7922,26.479,5.0791,23.368,5.0802
0.884,17.774,3.795,26.467,5.0833,23.353,5.0839
0.885,17.765,3.7978,26.454,5.0876,23.338,5.0876
0.886,17.755,3.8006,26.442,5.0919,23.322,5.0912
0.887,17.746,3.8034,26.43,5.0962,23.307,5.0949
0.888,17.736,3.8062,26.418,5.1004,23.292,5.0985
0.889,17.726,3.809,26.405,5.1047,23.277,5.1021
0.89,17.717,3.8117,26.393,5.1089,23.262,5.1058
0.891,17.707,3.8145,26.381,5.1132,23.247,5.1094
0.892,17.698,3.8173,26.368,5.1175,23.232,5.113
0.893,17.688,3.8201,26.356,5.1217,23.217,5.1166
0.894,17.679,3.8228,26.344,5.126,23.202,5.1203
0.895,17.669,3.8256,26.332,5.1302,23.187,5.1239
0.896,17.66,3.8284,26.319,5.1344,23.171,5.1275
0.897,17.65,3.8311,26.307,5.1387,23.156,5.1311
0.898,17.641,3.8339,26.295,5.1429,23.141,5.1347
0.899,17.631,3.8367,26.282,5.1471,23.126,5.1383
0.9,17.622,3.8394,26.27,5.1514,23.111,5.1419
0.901,17.612,3.8422,26.258,5.1556,23.096,5.1455
0.902,17.602,3.8449,26.245,5.1598,23.081,5.1491
0.903,17.593,3.8477,26.233,5.164,23.066,5.1527
0.904,17.583,3.8504,26.22,5.1682,23.051,5.1563
0.905,17.574,3.8532,26.208,5.1724,23.036,5.1598
0.906,17.564,3.8559,26.196,5.1767,23.021,5.1634
0.907,17.555,3.8587,26.183,5.1809,23.006,5.167
